time,poa_global
2020-11-07-00:09:00,0.0
2020-11-07-01:09:00,0.0
2020-11-07-02:09:00,0.0
2020-11-07-03:09:00,0.0
2020-11-07-04:09:00,0.0
2020-11-07-05:09:00,0.0
2020-11-07-06:09:00,238.45
2020-11-07-07:09:00,543.72
2020-11-07-08:09:00,654.43
2020-11-07-09:09:00,748.46
2020-11-07-10:09:00,953.5699999999999
2020-11-07-11:09:00,882.51
2020-11-07-12:09:00,594.78
2020-11-07-13:09:00,435.37
2020-11-07-14:09:00,212.0
2020-11-07-15:09:00,0.0
2020-11-07-16:09:00,0.0
2020-11-07-17:09:00,0.0
2020-11-07-18:09:00,0.0
2020-11-07-19:09:00,0.0
2020-11-07-20:09:00,0.0
2020-11-07-21:09:00,0.0
2020-11-07-22:09:00,0.0
2020-11-07-23:09:00,0.0
2020-11-08-00:09:00,0.0
2020-11-08-01:09:00,0.0
2020-11-08-02:09:00,0.0
2020-11-08-03:09:00,0.0
2020-11-08-04:09:00,0.0
2020-11-08-05:09:00,0.0
2020-11-08-06:09:00,195.72
2020-11-08-07:09:00,403.16
2020-11-08-08:09:00,203.31
2020-11-08-09:09:00,214.31
2020-11-08-10:09:00,307.64
2020-11-08-11:09:00,400.34000000000003
2020-11-08-12:09:00,367.39
2020-11-08-13:09:00,281.33
2020-11-08-14:09:00,69.32
2020-11-08-15:09:00,0.0
2020-11-08-16:09:00,0.0
2020-11-08-17:09:00,0.0
2020-11-08-18:09:00,0.0
2020-11-08-19:09:00,0.0
2020-11-08-20:09:00,0.0
2020-11-08-21:09:00,0.0
2020-11-08-22:09:00,0.0
2020-11-08-23:09:00,0.0
2020-11-09-00:09:00,0.0
2020-11-09-01:09:00,0.0
2020-11-09-02:09:00,0.0
2020-11-09-03:09:00,0.0
2020-11-09-04:09:00,0.0
2020-11-09-05:09:00,0.0
2020-11-09-06:09:00,258.48
2020-11-09-07:09:00,522.0
2020-11-09-08:09:00,653.03
2020-11-09-09:09:00,721.87
2020-11-09-10:09:00,780.69
2020-11-09-11:09:00,583.17
2020-11-09-12:09:00,472.14
2020-11-09-13:09:00,494.78999999999996
2020-11-09-14:09:00,249.61
2020-11-09-15:09:00,0.0
2020-11-09-16:09:00,0.0
2020-11-09-17:09:00,0.0
2020-11-09-18:09:00,0.0
2020-11-09-19:09:00,0.0
2020-11-09-20:09:00,0.0
2020-11-09-21:09:00,0.0
2020-11-09-22:09:00,0.0
2020-11-09-23:09:00,0.0
2020-11-10-00:09:00,0.0
2020-11-10-01:09:00,0.0
2020-11-10-02:09:00,0.0
2020-11-10-03:09:00,0.0
2020-11-10-04:09:00,0.0
2020-11-10-05:09:00,0.0
2020-11-10-06:09:00,246.76
2020-11-10-07:09:00,518.86
2020-11-10-08:09:00,391.31
2020-11-10-09:09:00,747.5600000000001
2020-11-10-10:09:00,938.8000000000001
2020-11-10-11:09:00,808.77
2020-11-10-12:09:00,600.23
2020-11-10-13:09:00,422.85
2020-11-10-14:09:00,250.13
2020-11-10-15:09:00,0.0
2020-11-10-16:09:00,0.0
2020-11-10-17:09:00,0.0
2020-11-10-18:09:00,0.0
2020-11-10-19:09:00,0.0
2020-11-10-20:09:00,0.0
2020-11-10-21:09:00,0.0
2020-11-10-22:09:00,0.0
2020-11-10-23:09:00,0.0
2020-11-11-00:09:00,0.0
2020-11-11-01:09:00,0.0
2020-11-11-02:09:00,0.0
2020-11-11-03:09:00,0.0
2020-11-11-04:09:00,0.0
2020-11-11-05:09:00,0.0
2020-11-11-06:09:00,267.04
2020-11-11-07:09:00,531.64
2020-11-11-08:09:00,527.98
2020-11-11-09:09:00,482.06
2020-11-11-10:09:00,924.73
2020-11-11-11:09:00,698.48
2020-11-11-12:09:00,515.3199999999999
2020-11-11-13:09:00,415.03
2020-11-11-14:09:00,274.06
2020-11-11-15:09:00,0.0
2020-11-11-16:09:00,0.0
2020-11-11-17:09:00,0.0
2020-11-11-18:09:00,0.0
2020-11-11-19:09:00,0.0
2020-11-11-20:09:00,0.0
2020-11-11-21:09:00,0.0
2020-11-11-22:09:00,0.0
2020-11-11-23:09:00,0.0
2020-11-12-00:09:00,0.0
2020-11-12-01:09:00,0.0
2020-11-12-02:09:00,0.0
2020-11-12-03:09:00,0.0
2020-11-12-04:09:00,0.0
2020-11-12-05:09:00,0.0
2020-11-12-06:09:00,256.41
2020-11-12-07:09:00,495.38
2020-11-12-08:09:00,423.03
2020-11-12-09:09:00,205.04
2020-11-12-10:09:00,226.63000000000002
2020-11-12-11:09:00,538.36
2020-11-12-12:09:00,450.36
2020-11-12-13:09:00,190.98000000000002
2020-11-12-14:09:00,100.75000000000001
2020-11-12-15:09:00,0.0
2020-11-12-16:09:00,0.0
2020-11-12-17:09:00,0.0
2020-11-12-18:09:00,0.0
2020-11-12-19:09:00,0.0
2020-11-12-20:09:00,0.0
2020-11-12-21:09:00,0.0
2020-11-12-22:09:00,0.0
2020-11-12-23:09:00,0.0
2020-11-13-00:09:00,0.0
2020-11-13-01:09:00,0.0
2020-11-13-02:09:00,0.0
2020-11-13-03:09:00,0.0
2020-11-13-04:09:00,0.0
2020-11-13-05:09:00,0.0
2020-11-13-06:09:00,252.14999999999998
2020-11-13-07:09:00,475.49
2020-11-13-08:09:00,620.24
2020-11-13-09:09:00,750.3000000000001
2020-11-13-10:09:00,942.62
2020-11-13-11:09:00,765.4300000000001
2020-11-13-12:09:00,601.94
2020-11-13-13:09:00,461.64
2020-11-13-14:09:00,244.76
2020-11-13-15:09:00,0.0
2020-11-13-16:09:00,0.0
2020-11-13-17:09:00,0.0
2020-11-13-18:09:00,0.0
2020-11-13-19:09:00,0.0
2020-11-13-20:09:00,0.0
2020-11-13-21:09:00,0.0
2020-11-13-22:09:00,0.0
2020-11-13-23:09:00,0.0
2020-11-14-00:09:00,0.0
2020-11-14-01:09:00,0.0
2020-11-14-02:09:00,0.0
2020-11-14-03:09:00,0.0
2020-11-14-04:09:00,0.0
2020-11-14-05:09:00,0.0
2020-11-14-06:09:00,265.42
2020-11-14-07:09:00,511.71000000000004
2020-11-14-08:09:00,650.04
2020-11-14-09:09:00,859.61
2020-11-14-10:09:00,896.4200000000001
2020-11-14-11:09:00,508.28999999999996
2020-11-14-12:09:00,601.79
2020-11-14-13:09:00,385.40999999999997
2020-11-14-14:09:00,251.97000000000003
2020-11-14-15:09:00,0.0
2020-11-14-16:09:00,0.0
2020-11-14-17:09:00,0.0
2020-11-14-18:09:00,0.0
2020-11-14-19:09:00,0.0
2020-11-14-20:09:00,0.0
2020-11-14-21:09:00,0.0
2020-11-14-22:09:00,0.0
2020-11-14-23:09:00,0.0
2020-11-15-00:09:00,0.0
2020-11-15-01:09:00,0.0
2020-11-15-02:09:00,0.0
2020-11-15-03:09:00,0.0
2020-11-15-04:09:00,0.0
2020-11-15-05:09:00,0.0
2020-11-15-06:09:00,263.98
2020-11-15-07:09:00,495.53
2020-11-15-08:09:00,650.47
2020-11-15-09:09:00,867.6500000000001
2020-11-15-10:09:00,943.1400000000001
2020-11-15-11:09:00,728.93
2020-11-15-12:09:00,590.37
2020-11-15-13:09:00,357.46000000000004
2020-11-15-14:09:00,206.78000000000003
2020-11-15-15:09:00,0.0
2020-11-15-16:09:00,0.0
2020-11-15-17:09:00,0.0
2020-11-15-18:09:00,0.0
2020-11-15-19:09:00,0.0
2020-11-15-20:09:00,0.0
2020-11-15-21:09:00,0.0
2020-11-15-22:09:00,0.0
2020-11-15-23:09:00,0.0
2020-11-16-00:09:00,0.0
2020-11-16-01:09:00,0.0
2020-11-16-02:09:00,0.0
2020-11-16-03:09:00,0.0
2020-11-16-04:09:00,0.0
2020-11-16-05:09:00,0.0
2020-11-16-06:09:00,254.11
2020-11-16-07:09:00,488.90999999999997
2020-11-16-08:09:00,648.8499999999999
2020-11-16-09:09:00,859.22
2020-11-16-10:09:00,935.22
2020-11-16-11:09:00,728.88
2020-11-16-12:09:00,576.83
2020-11-16-13:09:00,422.15
2020-11-16-14:09:00,134.68
2020-11-16-15:09:00,0.0
2020-11-16-16:09:00,0.0
2020-11-16-17:09:00,0.0
2020-11-16-18:09:00,0.0
2020-11-16-19:09:00,0.0
2020-11-16-20:09:00,0.0
2020-11-16-21:09:00,0.0
2020-11-16-22:09:00,0.0
2020-11-16-23:09:00,0.0
2020-11-17-00:09:00,0.0
2020-11-17-01:09:00,0.0
2020-11-17-02:09:00,0.0
2020-11-17-03:09:00,0.0
2020-11-17-04:09:00,0.0
2020-11-17-05:09:00,0.0
2020-11-17-06:09:00,214.55
2020-11-17-07:09:00,437.33000000000004
2020-11-17-08:09:00,538.4
2020-11-17-09:09:00,809.37
2020-11-17-10:09:00,807.96
2020-11-17-11:09:00,391.97999999999996
2020-11-17-12:09:00,542.92
2020-11-17-13:09:00,33.11
2020-11-17-14:09:00,11.35
2020-11-17-15:09:00,0.0
2020-11-17-16:09:00,0.0
2020-11-17-17:09:00,0.0
2020-11-17-18:09:00,0.0
2020-11-17-19:09:00,0.0
2020-11-17-20:09:00,0.0
2020-11-17-21:09:00,0.0
2020-11-17-22:09:00,0.0
2020-11-17-23:09:00,0.0
2020-11-18-00:09:00,0.0
2020-11-18-01:09:00,0.0
2020-11-18-02:09:00,0.0
2020-11-18-03:09:00,0.0
2020-11-18-04:09:00,0.0
2020-11-18-05:09:00,0.0
2020-11-18-06:09:00,240.6
2020-11-18-07:09:00,279.73
2020-11-18-08:09:00,292.0
2020-11-18-09:09:00,340.68
2020-11-18-10:09:00,453.76
2020-11-18-11:09:00,119.2
2020-11-18-12:09:00,112.57000000000001
2020-11-18-13:09:00,105.54
2020-11-18-14:09:00,18.919999999999998
2020-11-18-15:09:00,0.0
2020-11-18-16:09:00,0.0
2020-11-18-17:09:00,0.0
2020-11-18-18:09:00,0.0
2020-11-18-19:09:00,0.0
2020-11-18-20:09:00,0.0
2020-11-18-21:09:00,0.0
2020-11-18-22:09:00,0.0
2020-11-18-23:09:00,0.0
2020-11-19-00:09:00,0.0
2020-11-19-01:09:00,0.0
2020-11-19-02:09:00,0.0
2020-11-19-03:09:00,0.0
2020-11-19-04:09:00,0.0
2020-11-19-05:09:00,0.0
2020-11-19-06:09:00,47.36
2020-11-19-07:09:00,465.47
2020-11-19-08:09:00,582.99
2020-11-19-09:09:00,557.34
2020-11-19-10:09:00,757.35
2020-11-19-11:09:00,643.3399999999999
2020-11-19-12:09:00,360.52
2020-11-19-13:09:00,136.7
2020-11-19-14:09:00,111.27
2020-11-19-15:09:00,0.0
2020-11-19-16:09:00,0.0
2020-11-19-17:09:00,0.0
2020-11-19-18:09:00,0.0
2020-11-19-19:09:00,0.0
2020-11-19-20:09:00,0.0
2020-11-19-21:09:00,0.0
2020-11-19-22:09:00,0.0
2020-11-19-23:09:00,0.0
2020-11-20-00:09:00,0.0
2020-11-20-01:09:00,0.0
2020-11-20-02:09:00,0.0
2020-11-20-03:09:00,0.0
2020-11-20-04:09:00,0.0
2020-11-20-05:09:00,0.0
2020-11-20-06:09:00,72.1
2020-11-20-07:09:00,247.81
2020-11-20-08:09:00,259.26
2020-11-20-09:09:00,441.77
2020-11-20-10:09:00,335.14
2020-11-20-11:09:00,693.98
2020-11-20-12:09:00,540.47
2020-11-20-13:09:00,326.01
2020-11-20-14:09:00,90.63
2020-11-20-15:09:00,0.0
2020-11-20-16:09:00,0.0
2020-11-20-17:09:00,0.0
2020-11-20-18:09:00,0.0
2020-11-20-19:09:00,0.0
2020-11-20-20:09:00,0.0
2020-11-20-21:09:00,0.0
2020-11-20-22:09:00,0.0
2020-11-20-23:09:00,0.0
2020-11-21-00:09:00,0.0
2020-11-21-01:09:00,0.0
2020-11-21-02:09:00,0.0
2020-11-21-03:09:00,0.0
2020-11-21-04:09:00,0.0
2020-11-21-05:09:00,0.0
2020-11-21-06:09:00,256.23
2020-11-21-07:09:00,447.75
2020-11-21-08:09:00,611.1800000000001
2020-11-21-09:09:00,835.56
2020-11-21-10:09:00,517.79
2020-11-21-11:09:00,511.42
2020-11-21-12:09:00,232.70000000000002
2020-11-21-13:09:00,95.84
2020-11-21-14:09:00,48.339999999999996
2020-11-21-15:09:00,0.0
2020-11-21-16:09:00,0.0
2020-11-21-17:09:00,0.0
2020-11-21-18:09:00,0.0
2020-11-21-19:09:00,0.0
2020-11-21-20:09:00,0.0
2020-11-21-21:09:00,0.0
2020-11-21-22:09:00,0.0
2020-11-21-23:09:00,0.0
2020-11-22-00:09:00,0.0
2020-11-22-01:09:00,0.0
2020-11-22-02:09:00,0.0
2020-11-22-03:09:00,0.0
2020-11-22-04:09:00,0.0
2020-11-22-05:09:00,0.0
2020-11-22-06:09:00,229.27
2020-11-22-07:09:00,448.5
2020-11-22-08:09:00,361.30999999999995
2020-11-22-09:09:00,278.17
2020-11-22-10:09:00,267.16999999999996
2020-11-22-11:09:00,64.33
2020-11-22-12:09:00,52.97
2020-11-22-13:09:00,65.27
2020-11-22-14:09:00,22.7
2020-11-22-15:09:00,0.0
2020-11-22-16:09:00,0.0
2020-11-22-17:09:00,0.0
2020-11-22-18:09:00,0.0
2020-11-22-19:09:00,0.0
2020-11-22-20:09:00,0.0
2020-11-22-21:09:00,0.0
2020-11-22-22:09:00,0.0
2020-11-22-23:09:00,0.0
2020-11-23-00:09:00,0.0
2020-11-23-01:09:00,0.0
2020-11-23-02:09:00,0.0
2020-11-23-03:09:00,0.0
2020-11-23-04:09:00,0.0
2020-11-23-05:09:00,0.0
2020-11-23-06:09:00,202.01999999999998
2020-11-23-07:09:00,415.07
2020-11-23-08:09:00,646.97
2020-11-23-09:09:00,835.69
2020-11-23-10:09:00,816.01
2020-11-23-11:09:00,673.77
2020-11-23-12:09:00,517.8399999999999
2020-11-23-13:09:00,466.07000000000005
2020-11-23-14:09:00,137.15
2020-11-23-15:09:00,0.0
2020-11-23-16:09:00,0.0
2020-11-23-17:09:00,0.0
2020-11-23-18:09:00,0.0
2020-11-23-19:09:00,0.0
2020-11-23-20:09:00,0.0
2020-11-23-21:09:00,0.0
2020-11-23-22:09:00,0.0
2020-11-23-23:09:00,0.0
2020-11-24-00:09:00,0.0
2020-11-24-01:09:00,0.0
2020-11-24-02:09:00,0.0
2020-11-24-03:09:00,0.0
2020-11-24-04:09:00,0.0
2020-11-24-05:09:00,0.0
2020-11-24-06:09:00,158.19
2020-11-24-07:09:00,286.19000000000005
2020-11-24-08:09:00,654.53
2020-11-24-09:09:00,790.3299999999999
2020-11-24-10:09:00,659.22
2020-11-24-11:09:00,804.66
2020-11-24-12:09:00,387.61
2020-11-24-13:09:00,511.83000000000004
2020-11-24-14:09:00,20.81
2020-11-24-15:09:00,0.0
2020-11-24-16:09:00,0.0
2020-11-24-17:09:00,0.0
2020-11-24-18:09:00,0.0
2020-11-24-19:09:00,0.0
2020-11-24-20:09:00,0.0
2020-11-24-21:09:00,0.0
2020-11-24-22:09:00,0.0
2020-11-24-23:09:00,0.0
2020-11-25-00:09:00,0.0
2020-11-25-01:09:00,0.0
2020-11-25-02:09:00,0.0
2020-11-25-03:09:00,0.0
2020-11-25-04:09:00,0.0
2020-11-25-05:09:00,0.0
2020-11-25-06:09:00,33.11
2020-11-25-07:09:00,109.17
2020-11-25-08:09:00,251.64
2020-11-25-09:09:00,168.5
2020-11-25-10:09:00,99.33
2020-11-25-11:09:00,119.2
2020-11-25-12:09:00,200.34
2020-11-25-13:09:00,218.13
2020-11-25-14:09:00,28.38
2020-11-25-15:09:00,0.0
2020-11-25-16:09:00,0.0
2020-11-25-17:09:00,0.0
2020-11-25-18:09:00,0.0
2020-11-25-19:09:00,0.0
2020-11-25-20:09:00,0.0
2020-11-25-21:09:00,0.0
2020-11-25-22:09:00,0.0
2020-11-25-23:09:00,0.0
2020-11-26-00:09:00,0.0
2020-11-26-01:09:00,0.0
2020-11-26-02:09:00,0.0
2020-11-26-03:09:00,0.0
2020-11-26-04:09:00,0.0
2020-11-26-05:09:00,0.0
2020-11-26-06:09:00,221.37
2020-11-26-07:09:00,453.99
2020-11-26-08:09:00,683.75
2020-11-26-09:09:00,868.92
2020-11-26-10:09:00,910.32
2020-11-26-11:09:00,674.56
2020-11-26-12:09:00,681.25
2020-11-26-13:09:00,468.70000000000005
2020-11-26-14:09:00,135.57999999999998
2020-11-26-15:09:00,0.0
2020-11-26-16:09:00,0.0
2020-11-26-17:09:00,0.0
2020-11-26-18:09:00,0.0
2020-11-26-19:09:00,0.0
2020-11-26-20:09:00,0.0
2020-11-26-21:09:00,0.0
2020-11-26-22:09:00,0.0
2020-11-26-23:09:00,0.0
2020-11-27-00:09:00,0.0
2020-11-27-01:09:00,0.0
2020-11-27-02:09:00,0.0
2020-11-27-03:09:00,0.0
2020-11-27-04:09:00,0.0
2020-11-27-05:09:00,0.0
2020-11-27-06:09:00,225.79
2020-11-27-07:09:00,456.94
2020-11-27-08:09:00,683.23
2020-11-27-09:09:00,863.4300000000001
2020-11-27-10:09:00,856.48
2020-11-27-11:09:00,741.9699999999999
2020-11-27-12:09:00,734.56
2020-11-27-13:09:00,500.32000000000005
2020-11-27-14:09:00,128.67000000000002
2020-11-27-15:09:00,0.0
2020-11-27-16:09:00,0.0
2020-11-27-17:09:00,0.0
2020-11-27-18:09:00,0.0
2020-11-27-19:09:00,0.0
2020-11-27-20:09:00,0.0
2020-11-27-21:09:00,0.0
2020-11-27-22:09:00,0.0
2020-11-27-23:09:00,0.0
2020-11-28-00:09:00,0.0
2020-11-28-01:09:00,0.0
2020-11-28-02:09:00,0.0
2020-11-28-03:09:00,0.0
2020-11-28-04:09:00,0.0
2020-11-28-05:09:00,0.0
2020-11-28-06:09:00,222.94
2020-11-28-07:09:00,471.98
2020-11-28-08:09:00,691.24
2020-11-28-09:09:00,873.11
2020-11-28-10:09:00,865.55
2020-11-28-11:09:00,727.27
2020-11-28-12:09:00,731.0999999999999
2020-11-28-13:09:00,571.67
2020-11-28-14:09:00,114.94
2020-11-28-15:09:00,0.0
2020-11-28-16:09:00,0.0
2020-11-28-17:09:00,0.0
2020-11-28-18:09:00,0.0
2020-11-28-19:09:00,0.0
2020-11-28-20:09:00,0.0
2020-11-28-21:09:00,0.0
2020-11-28-22:09:00,0.0
2020-11-28-23:09:00,0.0
2020-11-29-00:09:00,0.0
2020-11-29-01:09:00,0.0
2020-11-29-02:09:00,0.0
2020-11-29-03:09:00,0.0
2020-11-29-04:09:00,0.0
2020-11-29-05:09:00,0.0
2020-11-29-06:09:00,62.53
2020-11-29-07:09:00,101.78999999999999
2020-11-29-08:09:00,63.379999999999995
2020-11-29-09:09:00,88.92
2020-11-29-10:09:00,86.08
2020-11-29-11:09:00,65.27
2020-11-29-12:09:00,270.64
2020-11-29-13:09:00,159.03000000000003
2020-11-29-14:09:00,53.78
2020-11-29-15:09:00,0.0
2020-11-29-16:09:00,0.0
2020-11-29-17:09:00,0.0
2020-11-29-18:09:00,0.0
2020-11-29-19:09:00,0.0
2020-11-29-20:09:00,0.0
2020-11-29-21:09:00,0.0
2020-11-29-22:09:00,0.0
2020-11-29-23:09:00,0.0
2020-11-30-00:09:00,0.0
2020-11-30-01:09:00,0.0
2020-11-30-02:09:00,0.0
2020-11-30-03:09:00,0.0
2020-11-30-04:09:00,0.0
2020-11-30-05:09:00,0.0
2020-11-30-06:09:00,114.55
2020-11-30-07:09:00,469.36
2020-11-30-08:09:00,679.75
2020-11-30-09:09:00,816.0
2020-11-30-10:09:00,608.75
2020-11-30-11:09:00,83.25
2020-11-30-12:09:00,33.11
2020-11-30-13:09:00,31.220000000000002
2020-11-30-14:09:00,35.949999999999996
2020-11-30-15:09:00,0.0
2020-11-30-16:09:00,0.0
2020-11-30-17:09:00,0.0
2020-11-30-18:09:00,0.0
2020-11-30-19:09:00,0.0
2020-11-30-20:09:00,0.0
2020-11-30-21:09:00,0.0
2020-11-30-22:09:00,0.0
2020-11-30-23:09:00,0.0
2020-12-01-00:09:00,0.0
2020-12-01-01:09:00,0.0
2020-12-01-02:09:00,0.0
2020-12-01-03:09:00,0.0
2020-12-01-04:09:00,0.0
2020-12-01-05:09:00,0.0
2020-12-01-06:09:00,150.45
2020-12-01-07:09:00,137.18
2020-12-01-08:09:00,257.12
2020-12-01-09:09:00,279.33000000000004
2020-12-01-10:09:00,258.21
2020-12-01-11:09:00,177.23999999999998
2020-12-01-12:09:00,69.06
2020-12-01-13:09:00,22.7
2020-12-01-14:09:00,185.67000000000002
2020-12-01-15:09:00,0.0
2020-12-01-16:09:00,0.0
2020-12-01-17:09:00,0.0
2020-12-01-18:09:00,0.0
2020-12-01-19:09:00,0.0
2020-12-01-20:09:00,0.0
2020-12-01-21:09:00,0.0
2020-12-01-22:09:00,0.0
2020-12-01-23:09:00,0.0
2020-12-02-00:09:00,0.0
2020-12-02-01:09:00,0.0
2020-12-02-02:09:00,0.0
2020-12-02-03:09:00,0.0
2020-12-02-04:09:00,0.0
2020-12-02-05:09:00,0.0
2020-12-02-06:09:00,35.86
2020-12-02-07:09:00,163.64
2020-12-02-08:09:00,148.58999999999997
2020-12-02-09:09:00,415.79999999999995
2020-12-02-10:09:00,488.04999999999995
2020-12-02-11:09:00,328.67
2020-12-02-12:09:00,284.78999999999996
2020-12-02-13:09:00,45.4
2020-12-02-14:09:00,54.92
2020-12-02-15:09:00,0.0
2020-12-02-16:09:00,0.0
2020-12-02-17:09:00,0.0
2020-12-02-18:09:00,0.0
2020-12-02-19:09:00,0.0
2020-12-02-20:09:00,0.0
2020-12-02-21:09:00,0.0
2020-12-02-22:09:00,0.0
2020-12-02-23:09:00,0.0
2020-12-03-00:09:00,0.0
2020-12-03-01:09:00,0.0
2020-12-03-02:09:00,0.0
2020-12-03-03:09:00,0.0
2020-12-03-04:09:00,0.0
2020-12-03-05:09:00,0.0
2020-12-03-06:09:00,47.459999999999994
2020-12-03-07:09:00,115.31
2020-12-03-08:09:00,222.54
2020-12-03-09:09:00,293.64
2020-12-03-10:09:00,468.3
2020-12-03-11:09:00,755.8699999999999
2020-12-03-12:09:00,722.08
2020-12-03-13:09:00,496.75
2020-12-03-14:09:00,231.15
2020-12-03-15:09:00,0.0
2020-12-03-16:09:00,0.0
2020-12-03-17:09:00,0.0
2020-12-03-18:09:00,0.0
2020-12-03-19:09:00,0.0
2020-12-03-20:09:00,0.0
2020-12-03-21:09:00,0.0
2020-12-03-22:09:00,0.0
2020-12-03-23:09:00,0.0
2020-12-04-00:09:00,0.0
2020-12-04-01:09:00,0.0
2020-12-04-02:09:00,0.0
2020-12-04-03:09:00,0.0
2020-12-04-04:09:00,0.0
2020-12-04-05:09:00,0.0
2020-12-04-06:09:00,33.15
2020-12-04-07:09:00,19.86
2020-12-04-08:09:00,76.63000000000001
2020-12-04-09:09:00,278.47
2020-12-04-10:09:00,637.67
2020-12-04-11:09:00,715.62
2020-12-04-12:09:00,205.13
2020-12-04-13:09:00,22.7
2020-12-04-14:09:00,86.97999999999999
2020-12-04-15:09:00,0.0
2020-12-04-16:09:00,0.0
2020-12-04-17:09:00,0.0
2020-12-04-18:09:00,0.0
2020-12-04-19:09:00,0.0
2020-12-04-20:09:00,0.0
2020-12-04-21:09:00,0.0
2020-12-04-22:09:00,0.0
2020-12-04-23:09:00,0.0
2020-12-05-00:09:00,0.0
2020-12-05-01:09:00,0.0
2020-12-05-02:09:00,0.0
2020-12-05-03:09:00,0.0
2020-12-05-04:09:00,0.0
2020-12-05-05:09:00,0.0
2020-12-05-06:09:00,191.01
2020-12-05-07:09:00,452.99
2020-12-05-08:09:00,680.39
2020-12-05-09:09:00,836.13
2020-12-05-10:09:00,821.94
2020-12-05-11:09:00,706.96
2020-12-05-12:09:00,604.88
2020-12-05-13:09:00,526.85
2020-12-05-14:09:00,204.97000000000003
2020-12-05-15:09:00,0.0
2020-12-05-16:09:00,0.0
2020-12-05-17:09:00,0.0
2020-12-05-18:09:00,0.0
2020-12-05-19:09:00,0.0
2020-12-05-20:09:00,0.0
2020-12-05-21:09:00,0.0
2020-12-05-22:09:00,0.0
2020-12-05-23:09:00,0.0
2020-12-06-00:09:00,0.0
2020-12-06-01:09:00,0.0
2020-12-06-02:09:00,0.0
2020-12-06-03:09:00,0.0
2020-12-06-04:09:00,0.0
2020-12-06-05:09:00,0.0
2020-12-06-06:09:00,168.98000000000002
2020-12-06-07:09:00,404.25
2020-12-06-08:09:00,612.4200000000001
2020-12-06-09:09:00,829.98
2020-12-06-10:09:00,763.73
2020-12-06-11:09:00,579.98
2020-12-06-12:09:00,646.48
2020-12-06-13:09:00,466.78
2020-12-06-14:09:00,231.14999999999998
2020-12-06-15:09:00,0.0
2020-12-06-16:09:00,0.0
2020-12-06-17:09:00,0.0
2020-12-06-18:09:00,0.0
2020-12-06-19:09:00,0.0
2020-12-06-20:09:00,0.0
2020-12-06-21:09:00,0.0
2020-12-06-22:09:00,0.0
2020-12-06-23:09:00,0.0
2020-12-07-00:09:00,0.0
2020-12-07-01:09:00,0.0
2020-12-07-02:09:00,0.0
2020-12-07-03:09:00,0.0
2020-12-07-04:09:00,0.0
2020-12-07-05:09:00,0.0
2020-12-07-06:09:00,19.86
2020-12-07-07:09:00,19.86
2020-12-07-08:09:00,116.6
2020-12-07-09:09:00,806.37
2020-12-07-10:09:00,823.23
2020-12-07-11:09:00,792.8299999999999
2020-12-07-12:09:00,727.01
2020-12-07-13:09:00,547.51
2020-12-07-14:09:00,238.9
2020-12-07-15:09:00,0.0
2020-12-07-16:09:00,0.0
2020-12-07-17:09:00,0.0
2020-12-07-18:09:00,0.0
2020-12-07-19:09:00,0.0
2020-12-07-20:09:00,0.0
2020-12-07-21:09:00,0.0
2020-12-07-22:09:00,0.0
2020-12-07-23:09:00,0.0
2020-12-08-00:09:00,0.0
2020-12-08-01:09:00,0.0
2020-12-08-02:09:00,0.0
2020-12-08-03:09:00,0.0
2020-12-08-04:09:00,0.0
2020-12-08-05:09:00,0.0
2020-12-08-06:09:00,170.63
2020-12-08-07:09:00,451.26
2020-12-08-08:09:00,665.1
2020-12-08-09:09:00,831.22
2020-12-08-10:09:00,829.01
2020-12-08-11:09:00,812.09
2020-12-08-12:09:00,662.51
2020-12-08-13:09:00,555.65
2020-12-08-14:09:00,291.78
2020-12-08-15:09:00,0.0
2020-12-08-16:09:00,0.0
2020-12-08-17:09:00,0.0
2020-12-08-18:09:00,0.0
2020-12-08-19:09:00,0.0
2020-12-08-20:09:00,0.0
2020-12-08-21:09:00,0.0
2020-12-08-22:09:00,0.0
2020-12-08-23:09:00,0.0
2020-12-09-00:09:00,0.0
2020-12-09-01:09:00,0.0
2020-12-09-02:09:00,0.0
2020-12-09-03:09:00,0.0
2020-12-09-04:09:00,0.0
2020-12-09-05:09:00,0.0
2020-12-09-06:09:00,166.31
2020-12-09-07:09:00,373.23
2020-12-09-08:09:00,604.94
2020-12-09-09:09:00,413.76
2020-12-09-10:09:00,488.17999999999995
2020-12-09-11:09:00,760.02
2020-12-09-12:09:00,494.0400000000001
2020-12-09-13:09:00,170.68
2020-12-09-14:09:00,69.57
2020-12-09-15:09:00,0.0
2020-12-09-16:09:00,0.0
2020-12-09-17:09:00,0.0
2020-12-09-18:09:00,0.0
2020-12-09-19:09:00,0.0
2020-12-09-20:09:00,0.0
2020-12-09-21:09:00,0.0
2020-12-09-22:09:00,0.0
2020-12-09-23:09:00,0.0
2020-12-10-00:09:00,0.0
2020-12-10-01:09:00,0.0
2020-12-10-02:09:00,0.0
2020-12-10-03:09:00,0.0
2020-12-10-04:09:00,0.0
2020-12-10-05:09:00,0.0
2020-12-10-06:09:00,14.19
2020-12-10-07:09:00,74.42
2020-12-10-08:09:00,48.24
2020-12-10-09:09:00,69.06
2020-12-10-10:09:00,216.59
2020-12-10-11:09:00,45.4
2020-12-10-12:09:00,64.33
2020-12-10-13:09:00,239.12
